date,ridership,transport_type,year
2023-06-15,1475300.0,bus,2023
2023-06-16,1300751.0,bus,2023
2023-06-17,872453.0,bus,2023
2023-06-18,707615.0,bus,2023
2023-06-19,1075747.0,bus,2023
2023-06-20,1434258.0,bus,2023
2023-06-21,1430476.0,bus,2023
2023-06-22,1367709.0,bus,2023
2023-06-23,1282954.0,bus,2023
2023-06-24,844674.0,bus,2023
2023-06-25,689020.0,bus,2023
2023-06-26,1314743.0,bus,2023
2023-06-27,1391914.0,bus,2023
2023-06-28,1305832.0,bus,2023
2023-06-29,1307649.0,bus,2023
2023-06-30,1248822.0,bus,2023
2023-07-01,859295.0,bus,2023
2023-07-02,668297.0,bus,2023
2023-07-03,1117930.0,bus,2023
2023-07-04,631937.0,bus,2023
2023-07-05,1296583.0,bus,2023
2023-07-06,1333630.0,bus,2023
2023-07-07,1273900.0,bus,2023
2023-07-08,867047.0,bus,2023
2023-07-09,651953.0,bus,2023
2023-07-10,1307297.0,bus,2023
2023-07-11,1381701.0,bus,2023
2023-07-12,1383484.0,bus,2023
2023-07-13,1359302.0,bus,2023
2023-07-14,1231624.0,bus,2023
2023-07-15,889709.0,bus,2023
2023-07-16,583645.0,bus,2023
2023-07-17,1310810.0,bus,2023
2023-07-18,1313665.0,bus,2023
2023-07-19,1342781.0,bus,2023
2023-07-20,1333607.0,bus,2023
2023-07-21,1211839.0,bus,2023
2023-07-22,894490.0,bus,2023
2023-07-23,723774.0,bus,2023
2023-07-24,1302964.0,bus,2023
2023-07-25,1307716.0,bus,2023
2023-07-26,1382345.0,bus,2023
2023-07-27,1313385.0,bus,2023
2023-07-28,1246295.0,bus,2023
2023-07-29,856921.0,bus,2023
2023-07-30,705279.0,bus,2023
2023-07-31,1283835.0,bus,2023
2023-08-01,1357252.0,bus,2023
2023-08-02,1359233.0,bus,2023
2023-08-03,1350472.0,bus,2023
2023-08-04,1241122.0,bus,2023
2023-08-05,879423.0,bus,2023
2023-08-06,715130.0,bus,2023
2023-08-07,1208443.0,bus,2023
2023-08-08,1339073.0,bus,2023
2023-08-09,1369095.0,bus,2023
2023-08-10,1262073.0,bus,2023
2023-08-11,1275618.0,bus,2023
2023-08-12,844749.0,bus,2023
2023-08-13,690541.0,bus,2023
2023-08-14,1246445.0,bus,2023
2023-08-15,1273782.0,bus,2023
2023-08-16,1300953.0,bus,2023
2023-08-17,1275993.0,bus,2023
2023-08-18,1208502.0,bus,2023
2023-08-19,856814.0,bus,2023
2023-08-20,689829.0,bus,2023
2023-08-21,1199440.0,bus,2023
2023-08-22,1263459.0,bus,2023
2023-08-23,1272485.0,bus,2023
2023-08-24,1201155.0,bus,2023
2023-08-25,1143010.0,bus,2023
2023-08-26,844428.0,bus,2023
2023-08-27,702984.0,bus,2023
2023-08-28,1240688.0,bus,2023
2023-08-29,1284953.0,bus,2023
2023-08-30,1267435.0,bus,2023
2023-08-31,1315113.0,bus,2023
2023-09-01,1225370.0,bus,2023
2023-09-02,842591.0,bus,2023
2023-09-03,692079.0,bus,2023
2023-09-04,686326.0,bus,2023
2023-09-05,1349438.0,bus,2023
2023-09-06,1395521.0,bus,2023
2023-09-07,1441437.0,bus,2023
2023-09-08,1365283.0,bus,2023
2023-09-09,840378.0,bus,2023
2023-09-10,626222.0,bus,2023
2023-09-11,1400268.0,bus,2023
2023-09-12,1519571.0,bus,2023
2023-09-13,1482320.0,bus,2023
2023-09-14,1517040.0,bus,2023
2023-09-15,1398937.0,bus,2023
2023-09-16,881354.0,bus,2023
2023-09-17,666392.0,bus,2023
2023-09-18,1294777.0,bus,2023
2023-09-19,1480863.0,bus,2023
2023-09-20,1478618.0,bus,2023
2023-09-21,1478606.0,bus,2023
2023-09-22,1403811.0,bus,2023
2023-09-23,682092.0,bus,2023
2023-09-24,562224.0,bus,2023
2023-09-25,1035021.0,bus,2023
2023-09-26,1393963.0,bus,2023
2023-09-27,1463309.0,bus,2023
2023-09-28,1433729.0,bus,2023
2023-09-29,1053306.0,bus,2023
2023-09-30,789587.0,bus,2023
2023-10-01,669243.0,bus,2023
2023-10-02,1390842.0,bus,2023
2023-10-03,1471939.0,bus,2023
2023-10-04,1467384.0,bus,2023
2023-10-05,1457151.0,bus,2023
2023-10-06,1325428.0,bus,2023
2023-10-07,720734.0,bus,2023
2023-10-08,654443.0,bus,2023
2023-10-09,1023375.0,bus,2023
2023-10-10,1423532.0,bus,2023
2023-10-11,1451764.0,bus,2023
2023-10-12,1436967.0,bus,2023
2023-10-13,1322576.0,bus,2023
2023-10-14,717223.0,bus,2023
2023-10-15,689581.0,bus,2023
2023-10-16,1381665.0,bus,2023
2023-10-17,1439468.0,bus,2023
2023-10-18,1440292.0,bus,2023
2023-10-19,1440111.0,bus,2023
2023-10-20,1232782.0,bus,2023
2023-10-21,793917.0,bus,2023
2023-10-22,678536.0,bus,2023
2023-10-23,1375311.0,bus,2023
2023-10-24,1431006.0,bus,2023
2023-10-25,1443766.0,bus,2023
2023-10-26,1431016.0,bus,2023
2023-10-27,1348576.0,bus,2023
2023-10-28,874941.0,bus,2023
2023-10-29,589929.0,bus,2023
2023-10-30,1314380.0,bus,2023
2023-10-31,1334020.0,bus,2023
2023-11-01,1369637.0,bus,2023
2023-11-02,1380510.0,bus,2023
2023-11-03,1307247.0,bus,2023
2023-11-04,832986.0,bus,2023
2023-11-05,614666.0,bus,2023
2023-11-06,1349481.0,bus,2023
2023-11-07,1270763.0,bus,2023
2023-11-08,1401268.0,bus,2023
2023-11-09,1376822.0,bus,2023
2023-11-10,1250528.0,bus,2023
2023-11-11,817146.0,bus,2023
2023-11-12,642431.0,bus,2023
2023-11-13,1320693.0,bus,2023
2023-11-14,1382768.0,bus,2023
2023-11-15,1389217.0,bus,2023
2023-11-16,1391273.0,bus,2023
2023-11-17,1303240.0,bus,2023
2023-11-18,831053.0,bus,2023
2023-11-19,657965.0,bus,2023
2023-11-20,1300978.0,bus,2023
2023-11-21,1254277.0,bus,2023
2023-11-22,1160847.0,bus,2023
2023-11-23,471662.0,bus,2023
2023-11-24,807221.0,bus,2023
2023-11-25,696466.0,bus,2023
2023-11-26,566395.0,bus,2023
2023-11-27,1253990.0,bus,2023
2023-11-28,1279327.0,bus,2023
2023-11-29,1268990.0,bus,2023
2023-11-30,1340370.0,bus,2023
2023-12-01,1226677.0,bus,2023
2023-12-02,826725.0,bus,2023
2023-12-03,553618.0,bus,2023
2023-12-04,1312507.0,bus,2023
2023-12-05,1346216.0,bus,2023
2023-12-06,1350594.0,bus,2023
2023-12-07,1314833.0,bus,2023
2023-12-08,1261796.0,bus,2023
2023-12-09,828894.0,bus,2023
2023-12-10,539117.0,bus,2023
2023-12-11,1213923.0,bus,2023
2023-12-12,1309303.0,bus,2023
2023-12-13,1314167.0,bus,2023
2023-12-14,1296909.0,bus,2023
2023-12-15,1246465.0,bus,2023
2023-12-16,814457.0,bus,2023
2023-12-17,569005.0,bus,2023
2023-12-18,1082334.0,bus,2023
2023-12-19,1275002.0,bus,2023
2023-12-20,1245547.0,bus,2023
2023-12-21,1200899.0,bus,2023
2023-12-22,1110555.0,bus,2023
2023-12-23,708808.0,bus,2023
2023-12-24,549448.0,bus,2023
2023-12-25,381879.0,bus,2023
2023-12-26,906670.0,bus,2023
2023-12-27,955890.0,bus,2023
2023-12-28,969231.0,bus,2023
2023-12-29,1007697.0,bus,2023
2023-12-30,720564.0,bus,2023
2023-12-31,548344.0,bus,2023
2024-01-01,455965.0,bus,2024
2024-01-02,1091104.0,bus,2024
2024-01-03,1212761.0,bus,2024
2024-01-04,1242971.0,bus,2024
2024-01-05,1185046.0,bus,2024
2024-01-06,684686.0,bus,2024
2024-01-07,502518.0,bus,2024
2024-01-08,1226783.0,bus,2024
2024-01-09,1135694.0,bus,2024
2024-01-10,1248493.0,bus,2024
2024-01-11,1293940.0,bus,2024
2024-01-12,1228696.0,bus,2024
2024-01-13,755670.0,bus,2024
2024-01-14,588809.0,bus,2024
2024-01-15,783032.0,bus,2024
2024-01-16,1078860.0,bus,2024
2024-01-17,1193111.0,bus,2024
2024-01-18,1235693.0,bus,2024
2024-01-19,1109408.0,bus,2024
2024-01-20,677335.0,bus,2024
2024-01-21,548497.0,bus,2024
2024-01-22,1210644.0,bus,2024
2024-01-23,1264199.0,bus,2024
2024-01-24,1247798.0,bus,2024
2024-01-25,1256481.0,bus,2024
2024-01-26,1193175.0,bus,2024
2024-01-27,801262.0,bus,2024
2024-01-28,535857.0,bus,2024
2024-01-29,1211703.0,bus,2024
2024-01-30,1284597.0,bus,2024
2024-01-31,1325692.0,bus,2024
2024-02-01,1337508.0,bus,2024
2024-02-02,1239617.0,bus,2024
2024-02-03,808103.0,bus,2024
2024-02-04,626299.0,bus,2024
2024-02-05,1297578.0,bus,2024
2024-02-06,1346868.0,bus,2024
2024-02-07,1341486.0,bus,2024
2024-02-08,1350925.0,bus,2024
2024-02-09,1268268.0,bus,2024
2024-02-10,795892.0,bus,2024
2024-02-11,628400.0,bus,2024
2024-02-12,1254403.0,bus,2024
2024-02-13,724893.0,bus,2024
2024-02-14,1282121.0,bus,2024
2024-02-15,1305830.0,bus,2024
2024-02-16,1225865.0,bus,2024
2024-02-17,680638.0,bus,2024
2024-02-18,604537.0,bus,2024
2024-02-19,842548.0,bus,2024
2024-02-20,1201850.0,bus,2024
2024-02-21,1222440.0,bus,2024
2024-02-22,1212903.0,bus,2024
2024-02-23,1126271.0,bus,2024
2024-02-24,788962.0,bus,2024
2024-02-25,608010.0,bus,2024
2024-02-26,1275320.0,bus,2024
2024-02-27,1332209.0,bus,2024
2024-02-28,1290829.0,bus,2024
2024-02-29,1334777.0,bus,2024
2024-03-01,1276428.0,bus,2024
2024-03-02,689029.0,bus,2024
2024-03-03,686787.0,bus,2024
2024-03-04,1319592.0,bus,2024
2024-03-05,1263377.0,bus,2024
2024-03-06,1273337.0,bus,2024
2024-03-07,1334827.0,bus,2024
2024-03-08,1291469.0,bus,2024
2024-03-09,747405.0,bus,2024
2024-03-10,630566.0,bus,2024
2024-03-11,1270081.0,bus,2024
2024-03-12,1370319.0,bus,2024
2024-03-13,1377062.0,bus,2024
2024-03-14,1368263.0,bus,2024
2024-03-15,1275542.0,bus,2024
2024-03-16,838318.0,bus,2024
2024-03-17,625861.0,bus,2024
2024-03-18,1296423.0,bus,2024
2024-03-19,1336910.0,bus,2024
2024-03-20,1334002.0,bus,2024
2024-03-21,1317112.0,bus,2024
2024-03-22,1251225.0,bus,2024
2024-03-23,587004.0,bus,2024
2024-03-24,653413.0,bus,2024
2024-03-25,1281676.0,bus,2024
2024-03-26,1355991.0,bus,2024
2024-03-27,1342695.0,bus,2024
2024-03-28,1223847.0,bus,2024
2024-03-29,1096254.0,bus,2024
2024-03-30,801723.0,bus,2024
2024-03-31,606411.0,bus,2024
2024-04-01,1168598.0,bus,2024
2024-04-02,1247638.0,bus,2024
2024-04-03,1162660.0,bus,2024
2024-04-04,1339531.0,bus,2024
2024-04-05,1263607.0,bus,2024
2024-04-06,822825.0,bus,2024
2024-04-07,651153.0,bus,2024
2024-04-08,1258402.0,bus,2024
2024-04-09,1366571.0,bus,2024
2024-04-10,1245909.0,bus,2024
2024-04-11,1315916.0,bus,2024
2024-04-12,1240823.0,bus,2024
2024-04-13,824356.0,bus,2024
2024-04-14,664358.0,bus,2024
2024-04-15,1319005.0,bus,2024
2024-04-16,1370151.0,bus,2024
2024-04-17,1347870.0,bus,2024
2024-04-18,1303010.0,bus,2024
2024-04-19,1278086.0,bus,2024
2024-04-20,830016.0,bus,2024
2024-04-21,651681.0,bus,2024
2024-04-22,1146285.0,bus,2024
2024-04-23,1176798.0,bus,2024
2024-04-24,1180243.0,bus,2024
2024-04-25,1191480.0,bus,2024
2024-04-26,1143792.0,bus,2024
2024-04-27,801494.0,bus,2024
2024-04-28,649572.0,bus,2024
2024-04-29,1161990.0,bus,2024
2024-04-30,1193514.0,bus,2024
2024-05-01,1350660.0,bus,2024
2024-05-02,1349838.0,bus,2024
2024-05-03,1285012.0,bus,2024
2024-05-04,849249.0,bus,2024
2024-05-05,578132.0,bus,2024
2024-05-06,1295794.0,bus,2024
2024-05-07,1375535.0,bus,2024
2024-05-08,1350511.0,bus,2024
2024-05-09,1354139.0,bus,2024
2024-05-10,1212090.0,bus,2024
2024-05-11,845713.0,bus,2024
2024-05-12,559614.0,bus,2024
2024-05-13,1264180.0,bus,2024
2024-05-14,1343633.0,bus,2024
2024-05-15,1288427.0,bus,2024
2024-05-16,1306481.0,bus,2024
2024-05-17,1270674.0,bus,2024
2024-05-18,792454.0,bus,2024
2024-05-19,657256.0,bus,2024
2024-05-20,1291703.0,bus,2024
2024-05-21,1349876.0,bus,2024
2024-05-22,1357841.0,bus,2024
2024-05-23,1275297.0,bus,2024
2024-05-24,1243655.0,bus,2024
2024-05-25,805680.0,bus,2024
2024-05-26,652393.0,bus,2024
2024-05-27,594031.0,bus,2024
2024-05-28,1300611.0,bus,2024
2024-05-29,1309889.0,bus,2024
2024-05-30,1301028.0,bus,2024
2024-05-31,1257526.0,bus,2024
2024-06-01,848601.0,bus,2024
2024-06-02,651637.0,bus,2024
2024-06-03,1294956.0,bus,2024
2024-06-04,1327963.0,bus,2024
2024-06-05,1338427.0,bus,2024
2024-06-06,1207899.0,bus,2024
2024-06-07,1254339.0,bus,2024
2024-06-08,842779.0,bus,2024
2024-06-09,680981.0,bus,2024
2024-06-10,1355986.0,bus,2024
2024-06-11,1390440.0,bus,2024
2024-06-12,1355294.0,bus,2024
2024-06-13,1310210.0,bus,2024
2024-06-14,1212740.0,bus,2024
2024-06-15,851502.0,bus,2024
2024-06-16,653946.0,bus,2024
2024-06-17,1172762.0,bus,2024
2024-06-18,1314338.0,bus,2024
2024-06-19,1068172.0,bus,2024
2024-06-20,1275626.0,bus,2024
2024-06-21,1191812.0,bus,2024
2024-06-22,793674.0,bus,2024
2024-06-23,648887.0,bus,2024
2024-06-24,1227231.0,bus,2024
2024-06-25,1269567.0,bus,2024
2024-06-26,1267408.0,bus,2024
2024-06-27,1214263.0,bus,2024
2024-06-28,1141168.0,bus,2024
2024-06-29,780229.0,bus,2024
2024-06-30,583751.0,bus,2024
2024-07-01,1156904.0,bus,2024
2024-07-02,1216755.0,bus,2024
2024-07-03,1198766.0,bus,2024
2024-07-04,643119.0,bus,2024
2024-07-05,1001854.0,bus,2024
2024-07-06,758425.0,bus,2024
2024-07-07,642652.0,bus,2024
2024-07-08,1176713.0,bus,2024
2024-07-09,1236657.0,bus,2024
2024-07-10,1252733.0,bus,2024
2024-07-11,1233678.0,bus,2024
2024-07-12,1120310.0,bus,2024
2024-07-13,743154.0,bus,2024
2024-07-14,633752.0,bus,2024
2024-07-15,1160722.0,bus,2024
2024-07-16,1209152.0,bus,2024
2024-07-17,1210515.0,bus,2024
2024-07-18,1218605.0,bus,2024
2024-07-19,1207102.0,bus,2024
2024-07-20,803868.0,bus,2024
2024-07-21,659004.0,bus,2024
2024-07-22,1168226.0,bus,2024
2024-07-23,1211237.0,bus,2024
2024-07-24,1220410.0,bus,2024
2024-07-25,1220056.0,bus,2024
2024-07-26,1154709.0,bus,2024
2024-07-27,809660.0,bus,2024
2024-07-28,645704.0,bus,2024
2024-07-29,1147023.0,bus,2024
2024-07-30,1228387.0,bus,2024
2024-07-31,1213507.0,bus,2024
2024-08-01,1208275.0,bus,2024
2024-08-02,1111340.0,bus,2024
2024-08-03,741482.0,bus,2024
2024-08-04,588249.0,bus,2024
2024-08-05,1154644.0,bus,2024
2024-08-06,1130325.0,bus,2024
2024-08-07,1117450.0,bus,2024
2024-08-08,1108956.0,bus,2024
2024-08-09,1039488.0,bus,2024
2024-08-10,777613.0,bus,2024
2024-08-11,614435.0,bus,2024
2024-08-12,1106072.0,bus,2024
2024-08-13,1158412.0,bus,2024
2024-08-14,1182980.0,bus,2024
2024-08-15,1182864.0,bus,2024
2024-08-16,1123673.0,bus,2024
2024-08-17,767022.0,bus,2024
2024-08-18,578595.0,bus,2024
2024-08-19,1090594.0,bus,2024
2024-08-20,1164259.0,bus,2024
2024-08-21,1159036.0,bus,2024
2024-08-22,1140225.0,bus,2024
2024-08-23,1095768.0,bus,2024
2024-08-24,776019.0,bus,2024
2024-08-25,629302.0,bus,2024
2024-08-26,1104199.0,bus,2024
2024-08-27,1177841.0,bus,2024
2024-08-28,1203770.0,bus,2024
2024-08-29,1203629.0,bus,2024
2024-08-30,1132406.0,bus,2024
2024-08-31,771634.0,bus,2024
2024-09-01,658803.0,bus,2024
2024-09-02,629636.0,bus,2024
2024-09-03,1323572.0,bus,2024
2024-09-04,1372412.0,bus,2024
2024-09-05,1434726.0,bus,2024
2024-09-06,1397369.0,bus,2024
2024-09-07,841695.0,bus,2024
2024-09-08,724969.0,bus,2024
2024-09-09,1458059.0,bus,2024
2024-09-10,1510358.0,bus,2024
2024-09-11,1489570.0,bus,2024
2024-09-12,1515496.0,bus,2024
2024-09-13,1442741.0,bus,2024
2024-09-14,913017.0,bus,2024
2024-09-15,705080.0,bus,2024
2024-09-16,1473843.0,bus,2024
2024-09-17,1536675.0,bus,2024
2024-09-18,1539412.0,bus,2024
2024-09-19,1547727.0,bus,2024
2024-09-20,1471585.0,bus,2024
2024-09-21,950423.0,bus,2024
2024-09-22,737715.0,bus,2024
2024-09-23,1457916.0,bus,2024
2024-09-24,1500066.0,bus,2024
2024-09-25,1487149.0,bus,2024
2024-09-26,1467648.0,bus,2024
2024-09-27,1438524.0,bus,2024
2024-09-28,863284.0,bus,2024
2024-09-29,664367.0,bus,2024
2024-09-30,1486507.0,bus,2024
2024-10-01,1546620.0,bus,2024
2024-10-02,1504660.0,bus,2024
2024-10-03,1333760.0,bus,2024
2024-10-04,1313232.0,bus,2024
2024-10-05,953356.0,bus,2024
2024-10-06,737760.0,bus,2024
2024-10-07,1478576.0,bus,2024
2024-10-08,1554839.0,bus,2024
2024-10-09,1555422.0,bus,2024
2024-10-10,1534201.0,bus,2024
2024-10-11,1435476.0,bus,2024
2024-10-12,940999.0,bus,2024
2024-10-13,744866.0,bus,2024
2024-10-14,1076828.0,bus,2024
2024-10-15,1487706.0,bus,2024
2024-10-16,1495298.0,bus,2024
2024-10-17,1496057.0,bus,2024
2024-10-18,1443165.0,bus,2024
2024-10-19,930951.0,bus,2024
2024-10-20,733271.0,bus,2024
2024-10-21,1471964.0,bus,2024
2024-10-22,1528809.0,bus,2024
2024-10-23,1537563.0,bus,2024
2024-10-24,1484054.0,bus,2024
2024-10-25,1376080.0,bus,2024
2024-10-26,960099.0,bus,2024
2024-10-27,740417.0,bus,2024
2024-10-28,1473020.0,bus,2024
2024-10-29,1514830.0,bus,2024
2024-10-30,1533630.0,bus,2024
2024-10-31,1423507.0,bus,2024
2024-11-01,1290003.0,bus,2024
2024-11-02,924453.0,bus,2024
2024-11-03,647668.0,bus,2024
2024-11-04,1450761.0,bus,2024
2024-11-05,1321929.0,bus,2024
2024-11-06,1490566.0,bus,2024
2024-11-07,1499670.0,bus,2024
2024-11-08,1428851.0,bus,2024
2024-11-09,920210.0,bus,2024
2024-11-10,713083.0,bus,2024
2024-11-11,1173328.0,bus,2024
2024-11-12,1487306.0,bus,2024
2024-11-13,1496105.0,bus,2024
2024-11-14,1476496.0,bus,2024
2024-11-15,1386340.0,bus,2024
2024-11-16,919983.0,bus,2024
2024-11-17,719084.0,bus,2024
2024-11-18,1442803.0,bus,2024
2024-11-19,1504152.0,bus,2024
2024-11-20,1508975.0,bus,2024
2024-11-21,1352576.0,bus,2024
2024-11-22,1304306.0,bus,2024
2024-11-23,903100.0,bus,2024
2024-11-24,712523.0,bus,2024
2024-11-25,1440435.0,bus,2024
2024-11-26,1412275.0,bus,2024
2024-11-27,1370366.0,bus,2024
2024-11-28,462819.0,bus,2024
2024-11-29,910730.0,bus,2024
2024-11-30,787685.0,bus,2024
2024-12-01,629660.0,bus,2024
2024-12-02,1371135.0,bus,2024
2024-12-03,1455281.0,bus,2024
2024-12-04,1446527.0,bus,2024
2024-12-05,1401376.0,bus,2024
2024-12-06,1340421.0,bus,2024
2024-12-07,883693.0,bus,2024
2024-12-08,708798.0,bus,2024
2024-12-09,1369917.0,bus,2024
2024-12-10,1444209.0,bus,2024
2024-12-11,1353141.0,bus,2024
2024-12-12,1431599.0,bus,2024
2024-12-13,1347451.0,bus,2024
2024-12-14,882335.0,bus,2024
2024-12-15,694080.0,bus,2024
2024-12-16,1277624.0,bus,2024
2024-12-17,1457557.0,bus,2024
2024-12-18,1430923.0,bus,2024
2024-12-19,1431183.0,bus,2024
2024-12-20,1296068.0,bus,2024
2024-12-21,788267.0,bus,2024
2024-12-22,607735.0,bus,2024
2024-12-23,1087369.0,bus,2024
2024-12-24,906044.0,bus,2024
2024-12-25,417229.0,bus,2024
2024-12-26,982867.0,bus,2024
2024-12-27,1058666.0,bus,2024
2024-12-28,726217.0,bus,2024
2024-12-29,664628.0,bus,2024
2024-12-30,1110767.0,bus,2024
2024-12-31,984193.0,bus,2024
2025-01-01,495795.0,bus,2025
2025-01-02,1204698.0,bus,2025
2025-01-03,1225317.0,bus,2025
2025-01-04,774643.0,bus,2025
2025-01-05,618750.0,bus,2025
2025-01-06,1238969.0,bus,2025
2025-01-07,1275936.0,bus,2025
2025-01-08,1256260.0,bus,2025
2025-01-09,787710.0,bus,2025
2020-01-01,41934.0,ferry,2020
2020-01-02,57377.0,ferry,2020
2020-01-03,63848.0,ferry,2020
2020-01-04,33579.0,ferry,2020
2020-01-05,31977.0,ferry,2020
2020-01-06,61744.0,ferry,2020
2020-01-07,64131.0,ferry,2020
2020-01-08,66382.0,ferry,2020
2020-01-09,65953.0,ferry,2020
2020-01-10,64776.0,ferry,2020
2020-01-11,37166.0,ferry,2020
2020-01-12,30216.0,ferry,2020
2020-01-13,57130.0,ferry,2020
2020-01-14,62021.0,ferry,2020
2020-01-15,61806.0,ferry,2020
2020-01-16,66515.0,ferry,2020
2020-01-17,63757.0,ferry,2020
2020-01-18,40003.0,ferry,2020
2020-01-19,28494.0,ferry,2020
2020-01-20,34555.0,ferry,2020
2020-01-21,60133.0,ferry,2020
2020-01-22,66391.0,ferry,2020
2020-01-23,63456.0,ferry,2020
2020-01-24,67077.0,ferry,2020
2020-01-25,35551.0,ferry,2020
2020-01-26,29386.0,ferry,2020
2020-01-27,66785.0,ferry,2020
2020-01-28,65048.0,ferry,2020
2020-01-29,65815.0,ferry,2020
2020-01-30,64985.0,ferry,2020
2020-01-31,58389.0,ferry,2020
2020-02-01,34083.0,ferry,2020
2020-02-02,27936.0,ferry,2020
2020-02-03,61431.0,ferry,2020
2020-02-04,58765.0,ferry,2020
2020-02-05,58119.0,ferry,2020
2020-02-06,55368.0,ferry,2020
2020-02-07,55601.0,ferry,2020
2020-02-08,38859.0,ferry,2020
2020-02-09,30445.0,ferry,2020
2020-02-10,54805.0,ferry,2020
2020-02-11,56566.0,ferry,2020
2020-02-12,59688.0,ferry,2020
2020-02-13,58074.0,ferry,2020
2020-02-14,61169.0,ferry,2020
2020-02-15,37628.0,ferry,2020
2020-02-16,37819.0,ferry,2020
2020-02-17,47480.0,ferry,2020
2020-02-18,59232.0,ferry,2020
2020-02-19,66168.0,ferry,2020
2020-02-20,61193.0,ferry,2020
2020-02-21,59429.0,ferry,2020
2020-02-24,62400.0,ferry,2020
2020-02-25,58274.0,ferry,2020
2020-02-26,57749.0,ferry,2020
2020-02-27,60046.0,ferry,2020
2020-02-28,61120.0,ferry,2020
2020-02-29,35714.0,ferry,2020
2020-03-01,30890.0,ferry,2020
2020-03-02,61745.0,ferry,2020
2020-03-03,58234.0,ferry,2020
2020-03-04,60354.0,ferry,2020
2020-03-05,60828.0,ferry,2020
2020-03-06,54455.0,ferry,2020
2020-03-07,37646.0,ferry,2020
2020-03-08,31816.0,ferry,2020
2020-03-09,60991.0,ferry,2020
2020-03-10,54538.0,ferry,2020
2020-03-11,53673.0,ferry,2020
2020-03-12,47526.0,ferry,2020
2020-03-13,42504.0,ferry,2020
2020-03-14,24379.0,ferry,2020
2020-03-15,18091.0,ferry,2020
2020-03-16,28973.0,ferry,2020
2020-03-17,24177.0,ferry,2020
2020-03-18,22645.0,ferry,2020
2020-03-19,19392.0,ferry,2020
2020-03-20,18143.0,ferry,2020
2020-03-21,9559.0,ferry,2020
2020-03-22,6705.0,ferry,2020
2020-03-23,11170.0,ferry,2020
2020-03-24,11781.0,ferry,2020
2020-03-25,10897.0,ferry,2020
2020-03-26,10918.0,ferry,2020
2020-03-27,10664.0,ferry,2020
2020-03-28,5869.0,ferry,2020
2020-03-29,4983.0,ferry,2020
2020-03-30,8841.0,ferry,2020
2020-03-31,8092.0,ferry,2020
2020-04-01,8440.0,ferry,2020
2020-04-02,8041.0,ferry,2020
2020-04-03,7802.0,ferry,2020
2020-04-04,4862.0,ferry,2020
2020-04-05,4293.0,ferry,2020
2020-04-06,7350.0,ferry,2020
2020-04-07,7122.0,ferry,2020
2020-04-08,6245.0,ferry,2020
2020-04-09,5556.0,ferry,2020
2020-04-10,5469.0,ferry,2020
2020-04-11,4112.0,ferry,2020
2020-04-12,3572.0,ferry,2020
2020-04-13,5258.0,ferry,2020
2020-04-14,6284.0,ferry,2020
2020-04-15,6410.0,ferry,2020
2020-04-16,6490.0,ferry,2020
2020-04-17,6489.0,ferry,2020
2020-04-18,4007.0,ferry,2020
2020-04-19,4032.0,ferry,2020
2020-04-20,6501.0,ferry,2020
2020-04-21,5981.0,ferry,2020
2020-04-22,6818.0,ferry,2020
2020-04-23,6362.0,ferry,2020
2020-04-24,6392.0,ferry,2020
2020-04-25,5313.0,ferry,2020
2020-04-26,3734.0,ferry,2020
2020-04-27,6699.0,ferry,2020
2020-04-28,7399.0,ferry,2020
2020-04-29,7121.0,ferry,2020
2020-04-30,6476.0,ferry,2020
2020-05-01,8051.0,ferry,2020
2020-05-02,6933.0,ferry,2020
2020-05-03,5909.0,ferry,2020
2020-05-04,8878.0,ferry,2020
2020-05-05,8658.0,ferry,2020
2020-05-06,8297.0,ferry,2020
2020-05-07,9242.0,ferry,2020
2020-05-08,8648.0,ferry,2020
2020-05-09,6219.0,ferry,2020
2020-05-10,6561.0,ferry,2020
2020-05-11,8676.0,ferry,2020
2020-05-12,8907.0,ferry,2020
2020-05-13,9023.0,ferry,2020
2020-05-14,9114.0,ferry,2020
2020-05-15,9661.0,ferry,2020
2020-05-16,8004.0,ferry,2020
2020-05-17,6442.0,ferry,2020
2020-05-18,9724.0,ferry,2020
2020-05-19,9938.0,ferry,2020
2020-05-20,9905.0,ferry,2020
2020-05-21,10219.0,ferry,2020
2020-05-22,10417.0,ferry,2020
2020-05-23,6353.0,ferry,2020
2020-05-24,7587.0,ferry,2020
2020-05-25,8032.0,ferry,2020
2020-05-26,11222.0,ferry,2020
2020-05-27,11746.0,ferry,2020
2020-05-28,10900.0,ferry,2020
2020-05-29,11034.0,ferry,2020
2020-05-30,8407.0,ferry,2020
2020-05-31,7730.0,ferry,2020
2020-06-01,12095.0,ferry,2020
2020-06-02,11944.0,ferry,2020
2020-06-03,11037.0,ferry,2020
2020-06-04,11627.0,ferry,2020
2020-06-05,11120.0,ferry,2020
2020-06-06,8553.0,ferry,2020
2020-06-07,8250.0,ferry,2020
2020-06-08,13533.0,ferry,2020
2020-06-09,14061.0,ferry,2020
2020-06-10,14564.0,ferry,2020
2020-06-11,12857.0,ferry,2020
2020-06-12,15153.0,ferry,2020
2020-06-13,11453.0,ferry,2020
2020-06-14,10096.0,ferry,2020
2020-06-15,14757.0,ferry,2020
2020-06-16,15162.0,ferry,2020
2020-06-17,15450.0,ferry,2020
2020-06-18,15197.0,ferry,2020
2020-06-19,16363.0,ferry,2020
2020-06-20,11830.0,ferry,2020
2020-06-21,10742.0,ferry,2020
